text,label
texniki,texniki
eko,eko
gənclərimizin,gənclərimizin
şəxsə,şəxsə
evvel,əvvəl
bilmirdi,bilmirdi
1985-ci,1985-ci
başqalarını,başqalarını
illərdəki,illərdəki
həftələrlə,həftələrlə
bəyənmirəm,bəyənmirəm
endirim,endirim
ogurluq,oğurluq
uzaqlaşmir,uzaqlaşmır
get,get
alib,alıb
Blokdan,blokdan
soruşdu,soruşdu
axtarıram,axtarıram
düzeldeceyini,düzəldəcəyini
ağlamağa,ağlamağa
Başlayıram,başlayıram
müdürəmdir,müdirəmdir
sonralar,sonralar
aramızda,aramızda
TANISIN,tanışın
qorusun,qorusun
bazar,bazar
Araşdirmaq,araşdırmaq
kechdi,keçdi
Gün,gün
keçirtdim,keçirtdim
yaxinnan,yaxınnan
evlənirki,evlənir ki
yarım,yarım
mübarizə,mübarizə
etməyindən,etməyindən
vermeliyik,verməliyik
Gözləntilər,gözləntilər
qalsa,qalsa
2013-2014,2013-2014
təşkil,təşkil
MƏNFİ,mənfi
uşağıq,uşağıq
Hafiz,Hafiz
elelerin,elələrin
Atamın,atamın
yuyuram,yuyuram
gəlirimiz,gəlirimiz
gune,günə
sağlıqlı,sağlıqlı
İsraildəki,İsraildəki
isteyerdim,istəyərdim
tanınmış,tanınmış
2016-2017,2016-2017
Aqil,Aqil
maraqlanın,maraqlanın
qalmağın,qalmağın
həsr,həsr
deyibler,deyiblər
nomrenin,nömrənin
evlilərədir,evlilərədir
razılaşmadı,razılaşmadı
kəsəcəyəm,kəsəcəyəm
səhifəsinə,səhifəsinə
baxılıb,baxılıb
qəşənq,qəşəng
tapmisizsa,tapmısınızsa
olardimi,olardımı
hədə-qorxu,hədə-qorxu
Gelin,gəlin
yaşım,yaşım
men,mən
birgə,birgə
yaşayıram,yaşayıram
emisi,əmisi
düşünər,düşünər
gəlməyim,gəlməyim
qalmisham,qalmışam
gomrukde,gömrükdə
içdirdilər,içdirdilər
elesek,eləsək
özlerine,özlərinə
ayından,ayından
boşaldılacaq,boşaldılacaq
əskik,əskik
Diqqətlə,diqqətlə
ürəyi,ürəyi
məhlələrin,məhlələrin
bişey,bir şey
zibillər,zibillər
süre,sürə
anormal,anormal
yazsın,yazsın
Muxtarov,Muxtarov
bura,bura
xeberi,xəbəri
olunacağ,olunacağ
çatdırıblar,çatdırıblar
sildim,sildim
etmə,etmə
qayıdası,qayıdası
özlərinə,özlərinə
vərdişlərinə,vərdişlərinə
istəmiyərək,istəməyərək
verərsiz,verərsiniz
cəmləşdir,cəmləşdir
işden,işdən
deməyindən,deməyindən
qohumlarım,qohumlarım
nəyim,nəyim
bağlanırlar,bağlanırlar
günnən,gündən
eləsək,eləsək
qarshisinda,qarşısında
qalmayim,qalmayım
Halbuki,halbuki
tipə,tipə
çixmisam,çıxmışam
ətrafımdakıları,ətrafımdakıları
gələ,gələ
səhərlər,səhərlər
xəsarət,xəsarət
yayınır,yayınır
dəyişmək,dəyişmək
dedim,dedim
saxtakarlıqdı,saxtakarlıqdır
eləmə,eləmə
Başı,başı
Bilenler,bilənlər
Yuxarıda,yuxarıda
sevdiren,sevdirən
intihardan,intihardan
valideynlerimiz,valideynlərimiz
2ci,2-ci
illerle,illərlə
Rəşad,Rəşad
sevsede,sevsə də
olsunki,olsun ki
taniwliqla,tanışlıqla
ikiniz,ikiniz
geçmiş,keçmiş
olun,olun
Mənfi,mənfi
üsullara,üsullara
sağa-sola,sağa-sola
menide,məni də
danışmaq,danışmaq
surətdə,sürətdə
verilən,verilən
ürək,ürək
qıraqdan,qıraqdan
əvəzində,əvəzində
olmamışdı,olmamışdır
kishilernen,kişilərnən
olduguna,olduğuna
obrazı,obrazı
bədənim,bədənim
arıqların,arıqların
ölü,ölü
modelidir,modelidir
dur,dur
xərcləməyə,xərcləməyə
orbitlərindən,orbitlərindən
belelikle,beləliklə
anasindan,anasından
reaksiya,reaksiya
qəsdən,qəsdən
bəhrəsini,bəhrəsini
qaldigimcun,qaldığım üçün
körpənizin,körpənizin
xoşbext,xoşbəxt
Təsərrüfatı,təsərrüfatı
bayram,bayram
apardiq,apardıq
təhvil,təhvil
olmagimiz,olmağımız
mədəni,mədəni
kontur,kontur
evimizdə,evimizdə
ad,ad
Statusun,statusun
paylawim,paylaşım
dondere,döndərə
cavablandirin,cavablandırın
gətirməklə,gətirməklə
qorumadi,qorumadı
portalı,portalı
qurbanıdı,qurbanıdır
adminleri,adminləri
yerimdə,yerimdə
ibarətdir,ibarətdir
zamanda,zamanda
nüanslar,nüanslar
olkeye,ölkəyə
kəs,kəs
Uşaqların,uşaqların
günahkardı,günahkardır
periodlarla,periodlarla
zarafatlaşar,zarafatlaşar
divarlarına,divarlarına
işarədi,işarədir
goruntulu,görüntülü
ortulu,örtülü
ne,nə
keçirtməkdən,keçirtməkdən
rəngləri,rəngləri
dinimin,dinimin
Nəticədə,nəticədə
ovsunlamışdı,ovsunlamışdı
nəfəsim,nəfəsim
nomre,nömrə
bacarmayacam,bacarmayacağam
bildirirem,bildirirəm
İstesemde,istəsəm də
qalıbmış,qalıbmış
kecib,keçib
hamınıza,hamınıza
dəyişər,dəyişər
shotu,şotu
təhqir,təhqir
alınanda,alınanda
gözləyir,gözləyir
doğruları,doğruları
Taleh,Taleh
fizioloji,fizioloji
etməsinlər,etməsinlər
etməmirəm,etmirəm
Eslinde,əslində
edırem,edirəm
sürətlər,sürətlər
yuxular,yuxular
ehdiyacım,ehtiyacım
qərarlarıma,qərarlarıma
işim,işim
arxasina,arxasına
Hal,hal
tesiri,təsiri
sorada,sonra da
maaw,maaş
olasan,olasan
mütləqdir,mütləqdir
dozebilmesede,dözə bilməsə də
müracıət,müraciət
axtarırsan,axtarırsan
edərdiz,edərdiniz
55çəki,55 çəki
qayıdıram,qayıdıram
danisib,danışıb
razval,razval
İsveçrəyə,İsveçrəyə
verdiyindən,verdiyindən
olsada,olsa da
tərifləyir,tərifləyir
misal,misal
yazdıqlarımı,yazdıqlarımı
diqqətmi,diqqətimi
vallah,vallah
dinimi,dinimi
turkler,türklər
düşmək,düşmək
ana-övlad,ana-övlad
nəticəsidir,nəticəsidir
Məlumat,məlumat
Boşandıqdan,boşandıqdan
haqqında,haqqında
Vaxtınızı,vaxtınızı
avtomobilim,avtomobilim
Ürək,ürək
fikr,fikir
yoldasm,yoldaşım
hesab,hesab
hemwe,hemişə
arashdirdim,araşdırdım
evdede,evdə də
gülmeli,gülməli
valideynlerim,valideynlərim
manata,manata
sirasindayam,sırasındayam
deir,deyir
qəlbim,qəlbim
havanı,havanı
monitor,monitor
qirilib,qırılıb
çetinlik,çətinlik
kəsb,kəsb
haramçiliq,haramçılıq
DƏYƏRLİ,dəyərli
gozdeyir,gözləyir
diaqnostika,diaqnostika
YADA,ya da
Fizuli,Fizuli
kilo,kilo
qarşıladı,qarşıladı
dostum,dostum
bildiyi,bildiyi
alanlar,alanlar
qarşidadi,qarşıdadır
dəişiklər,dəyişikliklər
indu,indi
sonda,sonda
elədin,elədin
içimdə,içimdə
içtimai,ictimai
balalriminda,balalarımın da
plaza,plaza
Sıxılma,sıxılma
içib,içib
küsdürüb,küsdürüb
Səhərə,səhərə
Indide,indi də
qızlara,qızlara
seviyyemi,səviyyəmi
qarsida,qarşıda
Sonrada,sonra da
elemeyimize,eləməyimizə
Tesekkurler,təşəkkürlər
kirayeden,kirayədən
vermə,vermə
bayılma,bayılma
qarışıqdıki,qarışıqdır ki
hissləri,hissləri
elməddin,Elməddin
durumla,durumla
arzularınızdan,arzularınızdan
evdəkilərlə,evdəkilərlə
hərəkətləri,hərəkətləri
niyyetindeyem,niyyətindəyəm
üstün,üstün
sayıb,sayıb
aileni,ailəni
unudum,unudum
cəzasız,cəzasız
qarsiliqli,qarşılıqlı
sevgimiz,sevgimiz
özümnən,özümdən
paxilliq,paxıllıq
axı,axı
əmələ,əmələ
əraziden,ərazidən
yaşından,yaşından
Filankəsin,filankəsin
cəmiyyət,cəmiyyət
qaytarmağı,qaytarmağı
əlinə,əlinə
evdəki,evdəki
danışıb,danışıb
Məlumatlı,məlumatlı
Azn,azn
yaziwmasidi,yazışmasıdır
gəzək,gəzək
movzusunuda,mövzusunu da
weyde,şey də
axtarilir,axtarılır
deyibki,deyib ki
icime,içimə
tökülməsini,tökülməsini
missiyaları,missiyaları
kecirem,keçirəm
profil,profil
Birçox,bir çox
uzaqdan,uzaqdan
dastan,dastan
beynəlxalq,beynəlxalq
yarisinin,yarışının
tanis,tanış
yoxluğunla,yoxluğunla
Tənəffüsün,tənəffüsün
isteyi,istəyi
çıxarim,çıxarım
tutulacaq,tutulacaq
isi,işi
həyatları,həyatları
xerc,xərc
Yaş,yaş
doğrusu,doğrusu
Ananın,ananın
yazilarida,yazıları da
girmərəm,girmərəm
evlənməyək,evlənməyək
idare,idarə
minə,minə
asıb,asıb
qaydasinda,qaydasında
xosbextlik,xoşbəxtlik
Badamdardadır,Badamdardadır
haralarina,haralarına
şeyim,şeyim
kendlerinin,kəndlərinin
gelmiş,gəlmiş
başlardan,başlardan
Qrupda,qrupda
çetindir,çətindir
təsüf,təəssüf
Bezmişəm,bezmişəm
yaxşı,yaxşı
olmuşdum,olmuşdum
bəsləmədim,bəsləmədim
bakirəliyini,bakirəliyini
gele,gələ
duzeldim,düzəldim
Məktubda,məktubda
Buda,bu da
deleduzlardan,dələduzlardan
istemeden,istəmədən
görünmürsüz,görünmürsünüz
sonrada,sonra da
uzatmadan,uzatmadan
məsləhətlərini,məsləhətlərini
qılan,qılan
Təzə,təzə
səndə,sən də
tutulub,tutulub
xobbi,hobbi
doldurduqdan,doldurduqdan
Ramazanovun,Ramazanovun
atiriq,atırıq
qalırdı,qalırdı
Ənçox,ən çox
əksi,əksi
dərdləşərkən,dərdləşərkən
məbləğlərdə,məbləğlərdə
gəlirli,gəlirli
ayliq,aylıq
kandisonerin,kondisionerin
rəng,rəng
danişmalıyam,danışmalıyam
yüngülcə,yüngülcə
qalmayib,qalmayıb
muqavile,müqavilə
çəkməyib,çəkməyib
hadisenin,hadisənin
çixmirdi,çıxmırdı
CƏHD,cəhd
cırmasaq,cırmasaq
sevincim,sevincim
danışmırlar,danışmırlar
şivənlik,şivənlik
qarşılıq,qarşılıq
lokbatan,Lökbatan
övladımın,övladımın
Biləsuvarda,Biləsuvarda
lazer,lazer
Əqrəblər,əqrəblər
sebeblere,səbəblərə
kişidi,kişidir
bildiyin,bildiyin
mükəmməl,mükəmməl
deyismez,dəyişməz
üzdən,üzdən
uazdim,yazdım
məsələdiki,məsələdir ki
borcları,borcları
gözəl,gözəl
alekum,əleyküm
öyrəşmişəm,öyrəşmişəm
Caduya,caduya
Düz,düz
buludlar,buludlar
önünüzə,önünüzə
məhsulu,məhsulu
isdəmirəm,istəmirəm
organik,orqanik
görsələr,görsələr
görende,görəndə
başqalarına,başqalarına
oğlanla,oğlanla
hazirliqa,hazırlığa
kimsenin,kimsənin
elədə,elə də
aldığım,aldığım
edəcəyəm,edəcəyəm
ısdemırem,istəmirəm
aktivdir,aktivdir
araşdırmağa,araşdırmağa
xeyal,xəyal
söhbət,söhbət
söz,söz
qazanda,qazanda
laq-laqa,laq-laqa
taniw,tanış
Gəzən,gəzən
alınmayacaq,alınmayacaq
görünənlər,görünənlər
xəyalı,xəyalı
səhvdi,səhvdir
övladları,övladları
hicablıyam,hicablıyam
Qohumdan,qohumdan
tərifləmirlər,tərifləmirlər
maaddi,maddi
dəqiqəyə,dəqiqəyə
mətn,mətn
Kütləvi,kütləvi
Zorla,zorla
tapmamış,tapmamış
çığır,cığır
avqustun,avqustun
qarşıdı,qarşıdır
uzaqlaşdırım,uzaqlaşdırım
bağlandim,bağlandım
axtarıramki,axtarıram ki
heyəti,heyəti
fikirləşdim,fikirləşdim
paylaşdığını,paylaşdığını
qurmuşam,qurmuşam
ayrılığımızın,ayrılığımızın
beter,betər
müharibəsi,müharibəsi
bilər,bilər
hazırlaşanda,hazırlaşanda
yoxluqalrına,yoxluqlarına
təzədən,təzədən
yanlız,yalnız
hisleri,hisləri
aksessuarlarından,aksessuarlarından
üzr,üzr
bildirin,bildirin
ovladidi,övladıdır
ödenişi,ödənişi
altında,altında
yaxınlarda,yaxınlarda
reaksiyanı,reaksiyanı
UZVLƏRİ,üzvləri
yolda,yolda
qatı,qatı
neqederki,nə qədər ki
sentyabr,sentyabr
vətəndaşların,vətəndaşların
yawaya,yaşaya
çıxmısan,çıxmısan
yazışıb,yazışıb
qayidib,qayıdıb
yağının,yağının
yoxuşlara,yoxuşlara
çirkinə,çirkinə
Xanımların,xanımların
yoxlat,yoxlat
dilənçi,dilənçi
ipleri,ipləri
yığmışam,yığmışam
çoxdan,çoxdan
məzəmmət,məzəmmət
ayılıram,ayılıram
səhfllərdən,səhifələrdən
maliyyə,maliyyə
şəxsidə,şəxsidə
edın,edin
deyəydin,deyərdin
mektebe,məktəbə
feyk,feyk
gördükdə,gördükdə
diqanozu,diaqnozu
maşındi,maşındır
qatılmasını,qatılmasını
oynadıb,oynadıb
herkesde,hər kəs də
kitablar,kitablar
sevdiyim,sevdiyim
ox,ox
seçdiyini,seçdiyini
danisacagim,danışacağım
cəhətlərim,cəhətlərim
oğlandır,oğlandır
hakimin,hakimin
bəyənmiyib,bəyənməyib
riyaziyyatladir,riyaziyyatladır
aydiki,aydır ki
açıqdı,açıqdır
Işe,işə
edeceksen,edəcəksən
yoxlamışam,yoxlamışam
tanısın,tanısın
sürülür,sürülür
müharibəyə,müharibəyə
keçidi,keçidi
vəziyyətdəyəm,vəziyyətdəyəm
gördük,gördük
tekerden,təkərdən
rəngi,rəngi
artır,artır
cıxılmaz,çıxılmaz
istəyərək,istəyərək
paylaşmaq,paylaşmaq
unudammiram,unuda bilmirəm
ordaydı,orda idi
yazmayın,yazmayın
fikirleşmisiniz,fikirləşmisiniz
duyram,duyuram
deyerdiniz,deyərdiniz
üzülmüşdü,üzülmüşdü
cümleleri,cümlələri
mawinlar,maşınlar
oktan,oktan
sehve,səhvə
dodagi,dodağı
qurmayacam,qurmayacağam
vekiller,vəkillər
silirəm,silirəm
Xatirələri,xatirələri
açmaqı,açmağı
sahəsinə,sahəsinə
Çirkin,çirkin
çətinliklərin,çətinliklərin
yawim,yaşım
tutacax,tutacaq
weye,şeyə
fərqi,fərqi
vurmaq,vurmaq
mənidə,məni də
verdiklərim,verdiklərim
ağ,ağ
desinler,desinlər
qaçırdıb,qaçırdıb
Sizdən,sizdən
gulduk,güldük
Dünya,dünya
xeyr,xeyr
dinini,dinini
öyrənəndə,öyrənəndə
islemeye,işləməyə
birləşdirərdiniz,birləşdirərdiniz
teleb,tələb
veya,və ya
sehifede,səhifədə
bakirəlik,bakirəlik
mümkünsə,mümkünsə
dəftərini,dəftərini
zəhər,zəhər
isim,isim
töküllər,tökürlər
qaninda,qanında
potensial,potensial
görmüyüm,görmüyüm
yığılmışdı,yığılmışdı
olurdum,olurdum
Oğlanında,oğlanın da
Əzizov,Əzizov
məqsədli,məqsədli
uzune,üzünə
tərəfdarı,tərəfdarı
əqraba,əqraba
Turkdu,türkdür
xanımlarımız,xanımlarımız
Övladımın,övladımın
dik,dik
qaçiram,qaçıram
edende,edəndə
onemi,önəmi
həll,həll
mindirmishik,mindirmişik
tamamile,tamamilə
uşaqlarım,uşaqlarım
tipik,tipik
itirmişəm,itirmişəm
masinimnan,maşınımdan
ode,ödə
Alizade,Alızadə
uşağam,uşağam
goz,göz
Evladı,övladı
ərzaq,ərzaq
bölmələrinə,bölmələrinə
gnikoloq,ginekoloq
rehberlik,rəhbərlik
istirakcisiyam,iştirakçısıyam
sinfini,sinfini
rayonunda,rayonunda
sevilirem,sevilirəm
sevərək,sevərək
beləsən,beləsən
va,və
geze,gəzə
ENERJİLƏRİ,enerjiləri
şərik,şərik
gözəlsən,gözəlsən
belədir,belədir
uşaqdan,uşaqdan
demək,demək
gəldiyi,gəldiyi
senle,sənlə
götürəcəm,götürəcəm
edənnən,edəndən
Hamısı,hamısı
Amerkadan,Amerikadan
Here,hərə
darlığında,darlığında
TANIYIN,tanıyın
Masallinin,Masallının
boşaltdıqı,boşaltdığı
sağ-salamat,sağ-salamat
durumdan,durumdan
Bunları,bunları
planetlər,planetlər
mübahize,mübahisə
Nədir,nədir
addımına,addımına
anlamayanlara,anlamayanlara
tanıtmaq,tanıtmaq
cəhd,cəhd
oxuyurdum,oxuyurdum
həlli,həlli
quraraq,quraraq
gorusur,görüşür
sıxiliram,sıxılıram
Soruşanda,soruşanda
Dözenmedim,dözə bilmədim
təcrübələrini,təcrübələrini
Uşaqlıqdan,uşaqlıqdan
Deyəcəksiniz,deyəcəksiniz
nümayəndələrini,nümayəndələrini
dehset,dəhşət
elyirəm,eləyirəm
yaranım,yaranım
xərcləməyin,xərcləməyin
qoşulmağa,qoşulmağa
təxmini,təxmini
Mesaj,mesaj
Zeynallı,Zeynallı
qarşiliyacag,qarşılayacaq
dovlet,dövlət
bos,boş
illar,illər
meydancasina,meydançasına
yazarkən,yazarkən
dostlarından,dostlarından
məktəbimə,məktəbimə
bölmək,bölmək
bizi,bizi
gorusemmerik,görüşə bilmirik
mesajlarmı,mesajlarımı
Asif,Asif
erazideyem,ərazidəyəm
Mator,motor
iwleyir,işləyir
ushaq,uşaq
qirib,qırıb
imtahana,imtahana
bilən,bilən
biləriy,bilərik
pozğunluğu,pozğunluğu
Ogluma,oğluma
əsasında,əsasında
layiqli,layiqli
dözə,dözə
muqavilesi,müqaviləsi
verməkdə,verməkdə
tutmuşdum,tutmuşdum
Lüt,lüt
işləyirik,işləyirik
yazdıgım,yazdığım
halınızla,halınızla
fikirlər,fikirlər
gördüre,gördürə
heyatiniza,həyatınıza
qizlari,qızları
başladıq,başladıq
dəyirmi,dəyirmi
Mağazada,mağazada
zad,zad
maaşla,maaşla
oxumuşam,oxumuşam
dəyişib,dəyişib
taxdıqlarımı,taxdıqlarımı
Yaxınım,yaxınım
dəyişdikcə,dəyişdikcə
Satıb,satıb
utanıram,utanıram
qəlbimdə,qəlbimdə
pisxoloji,psixioloji
etməkdir,etməkdir
Qaziyik,qaziyik
məsləhətlərinizə,məsləhətlərinizə
mənədir,mənədir
Kiraye,kirayə
Vaqifzadə,Vaqifzadə
agriyir,ağrıyır
haldır,haldır
ayrılsaydi,ayrılsaydı
sixici,sıxıcı
diqqətlə,diqqətlə
dolandirir,dolandırır
yazishmisham,yazışmışam
cixa,çıxa
meselen,məsələn
ağır,ağır
Yaxınlarınızı,yaxınlarınızı
Menede,mənə də
soyub,soyub
ifade,ifadə
tikən,tikən
surecem,sürəcəm
Ara-sıra,ara-sıra
görür,görür
inamım,inamım
duran,duran
vasitəsilə,vasitəsilə
qoymusan,qoymusan
yol,yol
reklam,reklam
anı,anı
yandırsın,yandırsın
özümlə,özümlə
illərcə,illərcə
Ciddiyə,ciddiyə
zənglərinə,zənglərinə
təsiri,təsiri
etsədə,etsə də
rastlaşmıram,rastlaşmıram
Standart,standart
kecdi,keçdi
duzeltmek,düzəltmək
yaranirmi,yaranırmı
dayanacaqdan,dayanacaqdan
öldür,öldür
içimdəkiləri,içimdəkiləri
Gizlicə,gizlicə
yaroya,yarıya
Kənardan,kənardan
qurda,qurda
yasa,yaşa
düzgün,düzgün
digərlərinə,digərlərinə
işimden,işimdən
canlinin,canlının
qaynanam,qaynanam
içirsənsə,içirsənsə
yukledim,yüklədim
götrüb,götürüb
sentyabrda,sentyabrda
11-ildir,11-ildir
vaxtlardada,vaxtlarda da
probleminiz,probleminiz
görmedim,görmədim
reklamla,reklamla
bezdirir,bezdirir
göstərdi,göstərdi
gelirim,gəlirim
həmdə,həm də
Əhli,əhli
səbəblər,səbəblər
oxumayın,oxumayın
həvəsli,həvəsli
iyrənir,iyrənir
görəcəyim,görəcəyim
telefonum,telefonum
Gürcüstandan,Gürcüstandan
yolun,yolun
istəksizliyi,istəksizliyi
yanaşan,yanaşan
çalışsam,çalışsam
tutdular,tutdular
Sohbet,söhbət
nokte,nöqtə
maraqlandırır,maraqlandırır
cixanda,çıxanda
pulumuzu,pulumuzu
sistemdə,sistemdə
muraciet,müraciət
verdilər,verdilər
getdiyini,getdiyini
soyutmaq,soyutmaq
əmindim,əmindim
bacısının,bacısının
obrazlar,obrazlar
dəyişin,dəyişin
cins,cins
Yenı,yeni
müqabilində,müqabilində
sosiallaşmaq,sosiallaşmaq
yonlendirerdini,yönləndirərdiniz
sən,sən
geyiminə,geyiminə
icem,içəm
verdişlerimi,vərdişlərimi
tekid,təkid
videodu,videodur
duzene,düzənə
meqsedi,məqsədi
Vahab,Vahab
sizle,sizlə
2005-ci,2005-ci
cətin,çətin
nigaran,nigaran
önunden,önündən
xəstələndirən,xəstələndirən
hislerini,hisslərini
yükləyir,yükləyir
biyabır,biabır
Xaricə,xaricə
cırıb,cırıb
maaş,maaş
sovet,sovet
ürəyimə,ürəyimə
rəy,rəy
Talıbzadə,Talıbzadə
görünüşümü,görünüşümü
qınaq,qınaq
toxuna,toxuna
əldə,əldə
işlərimi,işlərimi
vererdiniz,verərdiniz
adına,adına
yetirilib,yetirilib
hədiyyə,hədiyyə
yazmışdı,yazmışdı
aylık,aylıq
çürüməyə,çürüməyə
Deyir,deyir
Məhərrəmov,Məhərrəmov
dialoq,dialoq
gətirmişdi,gətirmişdi
yazdı,yazdı
varlığımnan,varlığımla
ağıllı,ağıllı
Diller,dillər
Təsəvvür,təsəvvür
gözlərivin,gözlərinin
Dəyərli,dəyərli
edirsense,edirsənsə
çox,çox
civarinda,civarında
pulgirsən,pulgirsən
Kimlərisə,kimlərisə
sehere,səhərə
xoşlayırsan,xoşlayırsan
Uşaqlar,uşaqlar
qadınlardan,qadınlardan
gozel,gözəl
Çayxanaya,çayxanaya
dinimiz,dinimiz
lizinqləşdirsin,lizinqləşdirsin
görşüb,görüşüb
ötüb,ötüb
mövzuda,mövzuda
öldürən,öldürən
Tofiy,Tofiq
sözüm,sözüm
Çarəsi,çarəsi
Bildiyiniz,bildiyiniz
salınmadan,salınmadan
olasız,olasız
baxın,baxın
heçlikdir,heçlikdir
Mövzu,mövzu
ətraf,ətraf
bugün,bu gün
kompleks,kompleks
yasiyir,yaşayır
səhvin,səhvin
mexlugun,məxluqun
izləməsinə,izləməsinə
Sizleri,sizləri
Uşaq,uşaq
damarıma,damarıma
gülmeyim,gülməyim
scam,scam
sefimi,səhvimi
saxlayanda,saxlayanda
varliğindan,varlığından
tanışlar,tanışlar
detalları,detalları
önceden,öncədən
həyəcan,həyəcan
yumub,yumub
bəyənmədiyindən,bəyənmədiyindən
9cu,9-cu
qızıvızı,qızınızı
özünüzu,özünüzü
Qorxuram,qorxuram
missiya,missiya
özgüvənlə,özgüvənlə
nəyəsə,nəyəsə
inam,inam
yoruluramda,yoruluram da
qəbuluna,qəbuluna
qati,qatı
içendi,içəndir
tesadufi,təsadüfi
zarafatcıllığımı,zarafatcıllığımı
Gelek,gələk
Buradan,buradan
itlere,itlərə
işlərimin,işlərimin
Yungul,yüngül
yaşamır,yaşamır
hem,həm
məclisində,məclisində
tökülsün,tökülsün
soruşum,soruşum
zidd,zidd
boğaza,boğaza
edecek,edəcək
ağrıtmaq,ağrıtmaq
Kazımov,Kazımov
söhbətlərlə,söhbətlərlə
əzməyə,əzməyə
örgənmək,öyrənmək
təcrübədən,təcrübədən
ustalar,ustalar
bildirsəz,bildirsəniz
müdafiə,müdafiə
aşaği,aşağı
çürüməsi,çürüməsi
oynamaqdan,oynamaqdan
qazanir,qazanır
rul,rul
deyib-gülmək,deyib-gülmək
qonşular,qonşular
Iran,İran
premier,premyer
Söhbət,söhbət
nisbətən,nisbətən
mafia,mafiya
dominantlıq,dominantlıq
sonluğunun,sonluğunun
zamanın,zamanın
gözəllik,gözəllik
dəf,dəf
özüne,özünə
verecem,verəcəm
dusunceli,düşüncəli
görüşdükden,görüşdükdən
söhbəti,söhbəti
baxılmasını,baxılmasını
göndərdi,göndərdi
evlidir,evlidir
bacarmayan,bacarmayan
özünlə,özünlə
gelenden,gələndən
dostunuz,dostunuz
oturdu,oturdu
deyilik,deyilik
ailəsiylə,ailəsiylə
çatmir,çatmır
söyləməyimi,söyləməyimi
ciddilesdirek,ciddiləşdirək
menfeetlerine,mənfəətlərinə
birdəfəlik,birdəfəlik
dəyişilsin,dəyişilsin
danişirlar,danışırlar
qarışmağım,qarışmağım
yaşamışamsa,yaşamışamsa
cevirmeyin,çevirməyin
yerdə,yerdə
alinmadigini,alınmadığını
zülüme,zülmə
