id,text,label
783,deymeze,dəyməzə
785,Oğlanla,oğlanla
786,sexsiyyet,şəxsiyyət
787,elanları,elanları
788,ananız,ananız
789,açmışam,açmışam
790,bagajimi,baqajımı
791,çekdim,çəkdim
792,Tərlan,Tərlan
793,gördüm,gördüm
794,olmağçün,olmaq üçün
795,səhifəmizdən,səhifəmizdən
796,ataya,ataya
797,nä,nə
798,yaxınlar,yaxınlar
799,işləməyə,işləməyə
800,kifayet,kifayət
801,Polşada,Polşada
802,hemin,həmin
803,ureyinizce,ürəyinizcə
805,yazanın,yazanın
806,bilməməyimdir,bilməməyimdir
807,İçəndə,içəndə
808,terefinden,tərəfindən
809,xanımam,xanımam
811,azından,azından
812,dinləyəcəkdi,dinləyəcəkdi
813,əksik,əksik
814,bəyəmdiyim,bəyəndiyim
815,istediyi,istədiyi
816,çatdırım,çatdırım
817,edilib,edilib
818,müxtəlifdir,müxtəlifdir
819,böyrəyim,böyrəyim
820,istiyip,istəyib
821,Azərbaycandan,Azərbaycandan
822,villa,villa
823,otru,ötrü
824,Sevmək,sevmək
826,yaxinlasaraq,yaxınlaşaraq
827,moskvada,Moskvada
828,yetismelerinde,yetişmələrində
829,saxlayirdilar,saxlayırdılar
830,məhləmizdə,məhəlləmizdə
831,zamanlardan,zamanlardan
832,anami,anamı
834,ehtiyacın,ehtiyacın
835,gözləmirdim,gözləmirdim
836,ishleyim,işləyim
837,seminarda,seminarda
838,Amerika,Amerika
839,göndərdim,göndərdim
840,çıxana,çıxana
842,gecəni,gecəni
843,ətir,ətir
847,aldılar,aldılar
848,alinmiş,alınmış
849,deleduzlari,dələduzları
850,gözü,gözü
851,eşidilə,eşidilə
852,etmiyim,etməyim
854,aprelinde,aprelində
855,manatin,manatın
856,düşünüblər,düşünüblər
857,sabah,sabah
858,qorxusu,qorxusu
859,de,de
861,kababçidi,kababçı
862,şikayetleri,şikayətləri
863,Ərim,ərim
864,dusduk,düşdük
865,Herşeyi,hər şeyi
866,İçən,içən
867,pulun,pulun
868,gezdirir,gəzdirir
869,apreldə,apreldə
15001,gòrduyum,gördüyüm
15002,çıxacağam,çıxacağam
15003,get-gedə,get-gedə
15004,çəkə-çəkə,çəkə-çəkə
15005,yazmışam,yazmışam
15006,olasıdıki,olasıdır ki
15007,belələrinə,belələrinə
15008,atıblar,atıblar
15009,darıxır,darıxır
15010,ordaki,oradaki
15011,ınsanlar,insanlar
15012,Zamanla,zamanla
15013,uzatmaq,uzatmaq
15014,fobiyalarim,fobiyalarım
15015,necədi,necədir
15016,kitabın,kitabın
15017,getirmishemse,gətirmişəmsə
15018,kaş,kaş
15019,basim,başım
15020,secilib,seçilib
15021,almaqa,almağa
15022,uşağıdı,uşağıdır
15023,yağanda,yağanda
15024,məsum,məsum
15026,səbəbin,səbəbin
15027,dunyanin,dünyanın
15028,Aldanmayin,aldanmayın
15029,Yaxınlıq,yaxınlıq
15030,uzunmüddətli,uzunmüddətli
15031,təzyiqini,təzyiqini
15032,sebeb,səbəb
15033,taniwimnan,tanışımdan
15034,deyilmiş,deyilmiş
15036,yaxındı,yaxındır
15037,içməyini,içməyini
15038,psixioloq,psixoloq
15039,qərarını,qərarını
15040,evdəkilərindən,evdəkilərindən
15041,isletmesinler,işlətməsinlər
15042,valideyinimi,valideynimi
15043,kreditə,kreditə
15044,Damarınıza,damarınıza
15045,Başqa,başqa
15046,psixologiyamı,psixologiyamı
15047,evlənməmişəmsə,evlənməmişəmsə
15048,olmaq,olmaq
15049,2010-2012,2010-2012
15050,demisem,demişəm
15051,silsilə,silsilə
15052,qoymadi,qoymadı
15053,biznesi,biznesi
15054,bilərdim,bilərdim
15055,Şərəfli,şərəfli
15056,istərkən,istərkən
15057,cekmeyesiz,çəkməyəsiniz
15059,Bilirəmki,bilirəm ki
15060,marağı,marağı
15061,Mänim,Mənim
15062,deyərdim,deyərdim
15063,Soltanov,Soltanov
15064,gipsdədi,gipsdədir
15065,qrupuna,qrupuna
15066,qurbanı,qurbanı
15067,ölümlərinə,ölümlərinə
15068,İmkanım,imkanım
15069,mərkəzlərinə,mərkəzlərinə
15070,sizlərdən,sizlərdən
15072,bahali,bahalı
15073,dövlətin,dövlətin
15074,mədənyətini,mədəniyyətini
15075,hansidir,hansıdır
15076,demişdi,demişdi
15077,etdiklərini,etdiklərini
15078,Niva,Niva
15079,qabağıma,qabağıma
15080,amazon,amazon
15081,dostlar,dostlar
15082,mərhələlərindəki,mərhələlərindəki
15083,müavini,müavini
15084,yətanıdığım,tanıdığım
15085,2ay,2 ay
15086,qayidim,qayıdım
15087,gozlerim,gözlərim
15088,modeleri,modelləri
15089,azercellde,azercelldə
15090,azərbaycanlı,azərbaycanlı
15091,muselmanchiliq,müsəlmançılıq
15092,əvvəl,əvvəl
15093,evlänmäk,evlənmək
15094,sevməkdə,sevmək də
15095,qızında,qızın da
15096,Cixmasan,çıxmasan
15098,Asim,Asim
15099,clxmaqa,çıxmağa
15100,əsəbimi,əsəbimi
15101,utanmırsan,utanmırsan
15102,heyatta,həyatda
15103,heyvanlara,heyvanlara
15104,yaxinlarda,yaxınlarda
15105,avtobusa,avtobusa
15106,sevdiyi,sevdiyi
15107,adamım,adamım
15108,daşıyasan,daşıyasan
15109,nəvar,nə var
15110,dagidan,dağıdan
15111,menki,mən ki
15112,sığınacaq,sığınacaq
15113,Dostumu,dostumu
15115,qardaşıdı,qardaşıdır
15116,xalası,xalası
15117,heder,hədər
15118,məşğuldu,məşğuldur
15119,ayinin,ayının
15120,planlaşdırıram,planlaşdırıram
15121,çatmişam,çatmışam
15122,deyirdim,deyirdim
15124,sence,səncə
15125,olmurdu,olmurdu
15126,veziyyet,vəziyyət
15127,düşünceli,düşüncəli
15128,təpəsi,təpəsi
15129,iwlemiwem,işləmişəm
15130,axtaris,axtarış
15131,tezyiqi,təzyiqi
15132,gülmüşdük,gülmüşdük
15133,inkar,inkar
15134,hissəsində,hissəsində
15135,olduğumun,olduğumun
15136,gelirdim,gəlirdim
15137,qab,qab
15138,Xəlilli,Xəlilli
15139,emeliyyatlarla,əməliyyatlarla
15140,paylasdiki,paylaşdı ki
15141,Camry,Camry
15142,Fikrimce,fikrimcə
15145,ancag,ancaq
15147,bagırsaqlarda,bağırsaqlarda
15148,fikrimcə,fikrimcə
15149,agah,agah
15150,16-sı,16-sı
15151,fikirlərdə,fikirlərdə
15152,yazıram,yazıram
15153,Adimi,adımı
15154,paylaşılarsa,paylaşılarsa
15155,dedin,dedin
15156,yayır,yayır
15157,Həftədə,həftədə
15158,rahatdır,rahatdır
15159,fikirləşdiyim,fikirləşdiyim
15160,material,material
15162,başqasıdır,başqasıdır
15163,etmeniz,etməniz
15164,Kassam,kassam
15165,qatırdılar,qatırdılar
15167,temperatur,temperatur
15168,mecbur,məcbur
15169,qat,qat
15170,natarusla,notariusla
15171,çalışmaq,çalışmaq
15172,texniki,texniki
15173,eko,eko
15174,gənclərimizin,gənclərimizin
15175,şəxsə,şəxsə
15177,evvel,əvvəl
15179,bilmirdi,bilmirdi
15180,1985-ci,1985-ci
15181,başqalarını,başqalarını
15182,illərdəki,illərdəki
15183,həftələrlə,həftələrlə
15184,bəyənmirəm,bəyənmirəm
15185,endirim,endirim
15186,oģurluq,oğurluq
15187,uzaqlaşmir,uzaqlaşmır
15188,get,get
15189,alib,alıb
15190,Blokdan,blokdan
15191,soruşdu,soruşdu
15192,axtarıram,axtarıram
15193,düzeldeceyini,düzəldəcəyini
15194,ağlamağa,ağlamağa
15195,Başlayıram,başlayıram
15196,müdürəmdir,müdirəmdir
15197,sonralar,sonralar
15198,aramızda,aramızda
15199,TANISIN,tanışın
15200,qorusun,qorusun
15201,bazar,bazar
15202,Araşdirmaq,araşdırmaq
15203,kechdi,keçdi
15204,Gün,gün
15205,keçirtdim,keçirtdim
15206,yaxinnan,yaxınnan
15207,evlənirki,evlənir ki
15208,yarım,yarım
15209,mübarizə,mübarizə
15210,etməyindən,etməyindən
15211,vermeliyik,verməliyik
15212,Gözləntilər,gözləntilər
15213,qalsa,qalsa
15214,2013-2014,2013-2014
15216,təşkil,təşkil
15218,MƏNFİ,mənfi
15219,uşağıq,uşağıq
15220,Hafiz,Hafiz
15221,elelerin,elələrin
15222,Atamın,atamın
15223,yuyuram,yuyuram
15224,gəlirimiz,gəlirimiz
15225,gune,günə
15227,sağlıqlı,sağlıqlı
15228,İsraildəki,İsraildəki
15229,isteyerdim,istəyərdim
15230,tanınmış,tanınmış
15231,2016-2017,2016-2017
15232,Aqil,Aqil
15233,maraqlanın,maraqlanın
15234,qalmağın,qalmağın
15235,həsr,həsr
15236,deyibler,deyiblər
15237,nomrenin,nömrənin
15238,evlilərədir,evlilərədir
15239,razılaşmadı,razılaşmadı
15240,kəsəcəyəm,kəsəcəyəm
15241,səhifəsinə,səhifəsinə
15242,baxılıb,baxılıb
15243,qəşənq,qəşəng
15244,tapmisizsa,tapmısınızsa
15245,olardimi,olardımı
15246,hədə-qorxu,hədə-qorxu
15247,Gelin,gəlin
15248,yaşım,yaşım
15249,men,mən
15250,birgə,birgə
15251,yaşayıram,yaşayıram
15252,emisi,əmisi
15253,düşünər,düşünər
15254,gəlməyim,gəlməyim
15255,qalmisham,qalmışam
15256,gomrukde,gömrükdə
15257,içdirdilər,içdirdilər
15258,elesek,eləsək
15260,özlerine,özlərinə
15261,ayından,ayından
15262,boşaldılacaq,boşaldılacaq
15263,əskik,əskik
15264,Diqqətlə,diqqətlə
15265,ürəyi,ürəyi
15266,məhlələrin,məhlələrin
15267,bişey,bir şey
15269,zibillər,zibillər
15270,süre,sürə
15272,anormal,anormal
15273,yazsın,yazsın
15274,Muxtarov,Muxtarov
15275,bura,bura
15276,xeberi,xəbəri
15277,olunacağ,olunacağ
15278,çatdırıblar,çatdırıblar
15279,sildim,sildim
15280,etmə,etmə
15281,qayıdası,qayıdası
15282,özlərinə,özlərinə
15283,vərdişlərinə,vərdişlərinə
15284,istəmiyərək,istəməyərək
15285,verərsiz,verərsiniz
15286,cəmləşdir,cəmləşdir
15287,50+lar,50+lar
15288,işden,işdən
15289,deməyindən,deməyindən
15290,qohumlarım,qohumlarım
15291,nəyim,nəyim
15292,bağlanırlar,bağlanırlar
15293,günnən,gündən
15294,eləsək,eləsək
15295,qarshisinda,qarşısında
15296,qalmayim,qalmayım
15297,Halbuki,halbuki
15298,tipə,tipə
15299,çixmisam,çıxmışam
15300,ətrafımdakıları,ətrafımdakıları
15301,gələ,gələ
15302,səhərlər,səhərlər
15303,xəsarət,xəsarət
15304,yayınır,yayınır
15305,dəyişmək,dəyişmək
15307,dedim,dedim
15308,saxtakarlıqdı,saxtakarlıqdır
15309,eləmə,eləmə
15310,Başı,başı
15311,Bilenler,bilənlər
15312,Yuxarıda,yuxarıda
15313,sevdiren,sevdirən
15314,intihardan,intihardan
15315,valideynlerimiz,valideynlərimiz
15316,2ci,2-ci
15317,illerle,illərlə
15318,Rəşad,Rəşad
15319,sevsede,sevsə də
15320,olsunki,olsun ki
15322,taniwliqla,tanışlıqla
15323,ikiniz,ikiniz
15324,geçmiş,keçmiş
15325,olun,olun
15326,Mənfi,mənfi
15327,üsullara,üsullara
15328,sağa-sola,sağa-sola
15331,menide,məni də
15332,danışmaq,danışmaq
15333,surətdə,sürətdə
15334,verilən,verilən
15335,ürək,ürək
15336,qıraqdan,qıraqdan
15337,əvəzində,əvəzində
15338,olmamışdı,olmamışdır
15340,kishilernen,kişilərnən
15341,olduguna,olduğuna
15342,obrazı,obrazı
15343,bədənim,bədənim
15344,arıqların,arıqların
15346,ölü,ölü
15347,modelidir,modelidir
15348,dur,dur
15349,xərcləməyə,xərcləməyə
15350,orbitlərindən,orbitlərindən
15351,belelikle,beləliklə
15352,anasindan,anasından
15353,reaksiya,reaksiya
15354,qəsdən,qəsdən
15355,bəhrəsini,bəhrəsini
15356,qaldigimcun,qaldığım üçün
15357,körpənizin,körpənizin
15358,xoşbext,xoşbəxt
15359,Təsərrüfatı,təsərrüfatı
15360,bayram,bayram
15361,apardiq,apardıq
15362,təhvil,təhvil
15363,olmagimiz,olmağımız
15364,mədəni,mədəni
15365,kontur,kontur
15366,evimizdə,evimizdə
15367,ad,ad
15368,Statusun,statusun
15369,paylawim,paylaşım
15370,dondere,döndərə
15371,cavablandirin,cavablandırın
15372,gətirməklə,gətirməklə
15373,qorumadi,qorumadı
15374,portalı,portalı
15375,qurbanıdı,qurbanıdır
15376,adminleri,adminləri
15377,yerimdə,yerimdə
15378,ibarətdir,ibarətdir
15379,zamanda,zamanda
15380,nüanslar,nüanslar
15381,olkeye,ölkəyə
15382,kəs,kəs
15384,Uşaqların,uşaqların
15385,günahkardı,günahkardır
15387,periodlarla,periodlarla
15388,zarafatlaşar,zarafatlaşar
15390,divarlarına,divarlarına
15391,işarədi,işarədir
15392,“Yol-nəqliyyat,yol-nəqliyyat
15393,goruntulu,görüntülü
15394,ortulu,örtülü
15395,ne,nə
15396,keçirtməkdən,keçirtməkdən
15397,rəngləri,rəngləri
15398,dinimin,dinimin
15399,Nəticədə,nəticədə
15400,ovsunlamışdı,ovsunlamışdı
15401,nəfəsim,nəfəsim
15402,nomre,nömrə
15403,bacarmayacam,bacarmayacağam
15404,bildirirem,bildirirəm
15405,İstesemde,istəsəm də
15406,qalıbmış,qalıbmış
15407,kecib,keçib
15408,hamınıza,hamınıza
15409,dəyişər,dəyişər
15410,shotu,şotu
15411,təhqir,təhqir
15412,alınanda,alınanda
15413,gözləyir,gözləyir
15414,doğruları,doğruları
15415,Taleh,Taleh
15416,fizioloji,fizioloji
15417,etməsinlər,etməsinlər
15418,etməmirəm,etmirəm
15419,Eslinde,əslində
15420,edırem,edirəm
15421,sürətlər,sürətlər
15422,yuxular,yuxular
15423,ehdiyacım,ehtiyacım
15424,qərarlarıma,qərarlarıma
15425,işim,işim
15426,arxasina,arxasına
15427,Hal,hal
15428,tesiri,təsiri
15429,sorada,sonra da
15430,maaw,maaş
15431,olasan,olasan
15432,mütləqdir,mütləqdir
15433,dozebilmesede,dözə bilməsə də
15434,müracıət,müraciət
15435,axtarırsan,axtarırsan
15436,edərdiz,edərdiniz
15437,55çəki,55 çəki
15438,qayıdıram,qayıdıram
15439,danisib,danışıb
15440,razval,razval
15441,İsveçrəyə,İsveçrəyə
15442,verdiyindən,verdiyindən
15443,olsada,olsa da
15444,tərifləyir,tərifləyir
15445,misal,misal
15446,yazdıqlarımı,yazdıqlarımı
15447,diqqətmi,diqqətimi
15448,vallah,vallah
15449,dinimi,dinimi
15450,turkler,türklər
15451,düşmək,düşmək
15452,ana-övlad,ana-övlad
15453,nəticəsidir,nəticəsidir
15454,Məlumat,məlumat
15455,Boşandıqdan,boşandıqdan
15456,haqqında,haqqında
15457,Vaxtınızı,vaxtınızı
15458,avtomobilim,avtomobilim
15459,Ürək,ürək
15460,fikr,fikir
15461,yoldasm,yoldaşım
15462,hesab,hesab
15463,hemwe,hemişə
15464,arashdirdim,araşdırdım
15465,evdede,evdə də
15468,gülmeli,gülməli
15469,valideynlerim,valideynlərim
15470,manata,manata
15471,sirasindayam,sırasındayam
15472,deir,deyir
15473,qəlbim,qəlbim
15474,havanı,havanı
15475,monitor,monitor
15476,qirilib,qırılıb
15477,çetinlik,çətinlik
15478,kəsb,kəsb
15479,haramçiliq,haramçılıq
15480,DƏYƏRLİ,dəyərli
15481,gozdeyir,gözləyir
15482,diaqnostika,diaqnostika
15483,YADA,ya da
15484,Fizuli,Fizuli
15485,kilo,kilo
15486,qarşıladı,qarşıladı
15487,dostum,dostum
15488,bildiyi,bildiyi
15489,alanlar,alanlar
15490,qarşidadi,qarşıdadır
15491,dəişiklər,dəyişikliklər
15492,indu,indi
15493,sonda,sonda
15494,elədin,elədin
15495,içimdə,içimdə
15496,içtimai,ictimai
15497,balalriminda,balalarımın da
15498,plaza,plaza
15499,Sıxılma,sıxılma
15500,içib,içib
15501,küsdürüb,küsdürüb
15502,Səhərə,səhərə
15503,Indide,indi də
15504,qızlara,qızlara
15505,seviyyemi,səviyyəmi
15506,qarsida,qarşıda
15507,Sonrada,sonra da
15508,elemeyimize,eləməyimizə
15509,Tesekkurler,təşəkkürlər
15510,kirayeden,kirayədən
15511,vermə”,vermə
15512,bayılma,bayılma
15513,qarışıqdıki,qarışıqdır ki
15514,hissləri,hissləri
15515,elməddin,Elməddin
15516,durumla,durumla
15517,arzularınızdan,arzularınızdan
15518,evdəkilərlə,evdəkilərlə
15519,hərəkətləri,hərəkətləri
15520,niyyetindeyem,niyyətindəyəm
15521,üstün,üstün
15522,sayıb,sayıb
15523,aileni,ailəni
15525,unudum,unudum
15526,cəzasız,cəzasız
15527,qarsiliqli,qarşılıqlı
15528,sevgimiz,sevgimiz
15529,özümnən,özümdən
15531,paxilliq,paxıllıq
15532,axı,axı
15533,əmələ,əmələ
15534,əraziden,ərazidən
15535,yaşından,yaşından
15536,Filankəsin,filankəsin
15537,cəmiyyət,cəmiyyət
15538,qaytarmağı,qaytarmağı
15539,əlinə,əlinə
15540,evdəki,evdəki
15541,danışıb,danışıb
15542,Məlumatlı,məlumatlı
15543,Azn,azn
15544,yaziwmasidi,yazışmasıdır
15545,gəzək,gəzək
15546,movzusunuda,mövzusunu da
15547,weyde,şey də
15548,axtarilir,axtarılır
15549,deyibki,deyib ki
15550,icime,içimə
15551,tökülməsini,tökülməsini
15552,missiyaları,missiyaları
15553,kecirem,keçirəm
15554,profil,profil
15555,Birçox,bir çox
15557,uzaqdan,uzaqdan
15558,dastan,dastan
15559,beynəlxalq,beynəlxalq
15561,yarisinin,yarışının
15562,tanis,tanış
15563,yoxluğunla,yoxluğunla
15564,Tənəffüsün,tənəffüsün
15565,isteyi,istəyi
15566,çıxarim,çıxarım
15567,tutulacaq,tutulacaq
15568,isi,işi
15569,həyatları,həyatları
15570,xerc,xərc
15571,Yaş,yaş
15572,doğrusu,doğrusu
15573,Ananın,ananın
15574,yazilarida,yazıları da
15575,girmərəm,girmərəm
15576,evlənməyək,evlənməyək
15578,idare,idarə
15579,minə,minə
15580,asıb,asıb
15581,qaydasinda,qaydasında
15583,xosbextlik,xoşbəxtlik
15585,Badamdardadır,Badamdardadır
15586,haralarina,haralarına
15587,şeyim,şeyim
15588,kendlerinin,kəndlərinin
15589,gelmiş,gəlmiş
15590,başlardan,başlardan
15591,Qrupda,qrupda
15592,çetindir,çətindir
15593,təsüf,təəssüf
15594,Bezmişəm,bezmişəm
15595,yaxşı,yaxşı
15596,olmuşdum,olmuşdum
15597,bəsləmədim,bəsləmədim
15598,bakirəliyini,bakirəliyini
15599,gele,gələ
15600,duzeldim,düzəldim
15601,Məktubda,məktubda
15602,Buda,bu da
15603,deleduzlardan,dələduzlardan
15604,istemeden,istəmədən
15605,görünmürsüz,görünmürsünüz
15607,sonrada,sonra da
15608,uzatmadan,uzatmadan
15609,məsləhətlərini,məsləhətlərini
15610,qılan,qılan
15611,Təzə,təzə
15613,səndə,sən də
15614,tutulub,tutulub
15615,xobbi,hobbi
15617,doldurduqdan,doldurduqdan
15618,Ramazanovun,Ramazanovun
15619,atiriq,atırıq
15620,qalırdı,qalırdı
15621,Ənçox,ən çox
15622,əksi,əksi
15623,dərdləşərkən,dərdləşərkən
15624,məbləğlərdə,məbləğlərdə
15625,gəlirli,gəlirli
15626,ayliq,aylıq
15627,kandisonerin,kondisionerin
15628,rəng,rəng
15629,danişmalıyam,danışmalıyam
15630,yüngülcə,yüngülcə
15631,qalmayib,qalmayıb
15632,muqavile,müqavilə
15633,çəkməyib,çəkməyib
15634,hadisenin,hadisənin
15635,çixmirdi,çıxmırdı
15636,CƏHD,cəhd
15637,cırmasaq,cırmasaq
15638,sevincim,sevincim
15639,danışmırlar,danışmırlar
15640,şivənlik,şivənlik
15641,qarşılıq,qarşılıq
15643,lokbatan,Lökbatan
15644,övladımın,övladımın
15645,Biləsuvarda,Biləsuvarda
15646,lazer,lazer
15647,Əqrəblər,əqrəblər
15648,sebeblere,səbəblərə
15649,kişidi,kişidir
15650,bildiyin,bildiyin
15651,mükəmməl,mükəmməl
15652,deyismez,dəyişməz
15653,üzdən,üzdən
15654,uazdim,yazdım
15655,məsələdiki,məsələdir ki
15656,borcları,borcları
15657,gözəl,gözəl
15658,alekum,əleyküm
15659,öyrəşmişəm,öyrəşmişəm
15660,Caduya,caduya
15661,Düz,düz
15662,buludlar,buludlar
15663,önünüzə,önünüzə
15664,məhsulu,məhsulu
15665,isdəmirəm,istəmirəm
15666,organik,orqanik
15667,görsələr,görsələr
15668,görende,görəndə
15669,başqalarına,başqalarına
15670,oğlanla,oğlanla
15671,hazirliqa,hazırlığa
15672,kimsenin,kimsənin
15673,elədə,elə də
15675,aldığım,aldığım
15676,edəcəyəm,edəcəyəm
15677,ısdemırem,istəmirəm
15678,aktivdir,aktivdir
15679,araşdırmağa,araşdırmağa
15680,xeyal,xəyal
15681,söhbət,söhbət
15684,söz,söz
15685,qazanda,qazanda
15686,laq-laqa,laq-laqa
15687,taniw,tanış
15688,Gəzən,gəzən
15689,alınmayacaq,alınmayacaq
15690,görünənlər,görünənlər
15691,xəyalı,xəyalı
15692,səhvdi,səhvdir
15693,övladları,övladları
15694,hicablıyam,hicablıyam
15695,Qohumdan,qohumdan
15696,tərifləmirlər,tərifləmirlər
15697,maaddi,maddi
15698,dəqiqəyə,dəqiqəyə
15699,mətn,mətn
15700,Kütləvi,kütləvi
15701,Zorla,zorla
15702,tapmamış,tapmamış
15703,çığır,cığır
15704,avqustun,avqustun
15705,qarşıdı,qarşıdır
15706,uzaqlaşdırım,uzaqlaşdırım
15707,bağlandim,bağlandım
15708,axtarıramki,axtarıram ki
15709,heyəti,heyəti
15710,fikirləşdim,fikirləşdim
15711,paylaşdığını,paylaşdığını
15712,qurmuşam,qurmuşam
15713,ayrılığımızın,ayrılığımızın
15714,beter,betər
15715,müharibəsi,müharibəsi
15716,bilər,bilər
15717,hazırlaşanda,hazırlaşanda
15719,yoxluqalrına,yoxluqlarına
15720,təzədən,təzədən
15721,yanlız,yalnız
15722,hisleri,hisləri
15723,aksessuarlarından,aksessuarlarından
15724,üzr,üzr
15725,bildirin,bildirin
15726,ovladidi,övladıdır
15727,ödenişi,ödənişi
15728,altında,altında
15729,yaxınlarda,yaxınlarda
15730,reaksiyanı,reaksiyanı
15731,UZVLƏRİ,üzvləri
15732,yolda,yolda
15733,qatı,qatı
15734,neqederki,nə qədər ki
15735,sentyabr,sentyabr
15736,vətəndaşların,vətəndaşların
15737,yawaya,yaşaya
15738,çıxmısan,çıxmısan
15739,yazışıb,yazışıb
15740,qayidib,qayıdıb
15741,yağının,yağının
15742,yoxuşlara,yoxuşlara
15743,çirkinə,çirkinə
15744,Xanımların,xanımların
15745,yoxlat,yoxlat
15746,dilənçi,dilənçi
