,text,label,prediction,distance,org
38654,qədəriylə,qədəriylə,qədəriylə,0.0,0.0
6781,geci,geci,geci,0.0,0.0
33251,gozleyirdim,gözləyirdim,gözləyirdim,0.0,2.0
3650,çıxışlarında,çıxışlarında,çıxışlarında,0.0,0.0
1939,Asif,Asif,Asif,0.0,0.0
992,bilməməyimdir,bilməməyimdir,bilməməyimdir,0.0,0.0
27790,sağollaşdıq,sağollaşdıq,sağollaşdıq,0.0,0.0
40656,Hazırlıqlar,hazırlıqlar,hazırlıqlar,0.0,1.0
38944,kitabdam,kitabdan,kitabdam,1.0,1.0
22248,çıxarkən,çıxarkən,çıxarkən,0.0,0.0
19697,Asagidan,aşağıdan,asağıdan,1.0,4.0
14656,İnşalar,inşalar,İnşalar,1.0,1.0
17498,tranvayin,tramvayın,tranvayin,2.0,2.0
37903,müzakirəni,müzakirəni,müzakirəni,0.0,0.0
25695,Saalam,salam,salam,0.0,2.0
3625,Mal,mal,mal,0.0,1.0
271,düşürmü,düşürmü,düşürmü,0.0,0.0
5417,deishir,dəyişir,deishir,4.0,4.0
14325,adların,adların,adların,0.0,0.0
38338,Nahid,Nahid,nahid,1.0,0.0
41387,Ve,və,və,0.0,2.0
43490,matoru,matoru,matoru,0.0,0.0
24431,vermərəm,vermərəm,vermərəm,0.0,0.0
11750,eləmişəmsə,eləmişəmsə,eləmişəmsə,0.0,0.0
44925,reseptsiz,reseptsiz,reseptsiz,0.0,0.0
40893,elmləri,elmləri,elmləri,0.0,0.0
16246,zehn,zehn,zehn,0.0,0.0
27249,oturma,oturma,oturma,0.0,0.0
21664,Pəncərə,pəncərə,pəncərə,0.0,1.0
321,pisem,pisəm,pisəm,0.0,1.0
39132,sinaqlarini,sınaqlarını,sınaqlarını,0.0,3.0
27152,aparacagini,aparacağını,aparacağını,0.0,3.0
15289,muhasibatliqdakindan,mühasibatlıqdakından,muhasibatliqdakindan,3.0,3.0
43910,almayıb,almayıb,almayıb,0.0,0.0
17248,Sualdı,sualdır,sualdı,1.0,2.0
43873,etdi,etdi,etdi,0.0,0.0
9289,taq,taq,taq,0.0,0.0
28707,ehtiyyacim,ehtiyyacım,ehtiyyacım,0.0,1.0
793,mənimdə,mənimdə,mənimdə,0.0,0.0
23117,iledi,ilədir,ilədir,0.0,2.0
38928,nomresi,nömrəsi,nömrəsi,0.0,2.0
35363,Tapdız,tapdınız,tapdınız,0.0,3.0
38272,sayin,sayın,sayın,0.0,1.0
24595,başlayım,başlayım,başlayım,0.0,0.0
38614,Heee,hə,hə,0.0,4.0
815,keçirki,keçir ki,keçirki,1.0,1.0
23834,alici,alıcı,alıcı,0.0,2.0
18390,Teznoloji,texnoloji,teznoloji,1.0,2.0
30250,2008-2012-ci,2008-2012-ci,2008-2012-ci,0.0,0.0
13373,nadirov,Nadirov,Nadirov,0.0,1.0
44223,gəzir,gəzir,gəzir,0.0,0.0
24466,kimyanın,kimyanın,kimyanın,0.0,0.0
41794,verərlər,verərlər,verərlər,0.0,0.0
23817,defekt,defekt,defekt,0.0,0.0
13903,komandası,komandası,komandası,0.0,0.0
31775,unilərə,unilərə,unilərə,0.0,0.0
7536,həyəcana,həyəcana,həyəcana,0.0,0.0
19258,pravanın,pravanın,pravanın,0.0,0.0
15451,şəhadətnama,şəhadətnamə,şəhadətnama,1.0,1.0
19779,qırıq-qırıq,qırıq-qırıq,qırıq-qırıq,0.0,0.0
9346,Bakını,Bakını,Bakını,0.0,0.0
17975,Nizamlayıcı,nizamlayıcı,nizamlayıcı,0.0,1.0
36408,ustadı,ustadır,ustadır,0.0,1.0
10942,müayinədən,müayinədən,müayinədən,0.0,0.0
31327,elaqeli,əlaqəli,əlaqəli,0.0,2.0
25877,agillarinda,ağıllarında,agillarinda,3.0,3.0
28743,hazirliq,hazırlıq,hazırlıq,0.0,2.0
22351,alverci,alverçi,alverci,1.0,1.0
21498,duwmemiwem,düşməmişəm,düşməmişəm,0.0,5.0
42097,atasının,atasının,atasının,0.0,0.0
35377,neciyedi,neçiyədir,neçəyədir,1.0,3.0
40843,Kamalda,Kamal da,Kamalda,1.0,1.0
1073,Aldanmayin,aldanmayın,Aldanmayin,2.0,2.0
21909,70dir,70-dir,70dir,1.0,1.0
31139,mümkünsüz,mümkünsüz,mümkünsüz,0.0,0.0
24055,yerisin,yerişin,yerisin,1.0,1.0
41051,sekılde,şəkildə,şəkildə,0.0,4.0
11245,mesajını,mesajını,mesajını,0.0,0.0
30395,Ödəniş,ödəniş,ödəniş,0.0,1.0
10805,serefsizder,şərəfsizdilər,serefsizder,6.0,6.0
8487,mezunlarina,məzunlarına,məzunlarına,0.0,2.0
25196,Şəxsidə,şəxsidə,şəxsidə,0.0,1.0
27566,sübut,sübut,sübut,0.0,0.0
32116,gücümüz,gücümüz,gücümüz,0.0,0.0
3894,nolarki,nolar ki,nolar ki,0.0,1.0
5118,atsaz,atsaz,atsanız,2.0,0.0
39299,Çalışacam,çalışacam,çalışacam,0.0,1.0
21357,Qətiyyən,qətiyyən,Qətiyyən,1.0,1.0
19991,almıyan,almayan,almıyan,1.0,1.0
20215,atıldı,atıldı,atıldı,0.0,0.0
11409,fənnə,fənnə,fənnə,0.0,0.0
34609,düşməniniz,düşməniniz,düşməniniz,0.0,0.0
36864,kecirecekdi,keçirəcəkdi,keçirəcəkdir,1.0,3.0
40987,yigan,yığan,yığan,0.0,2.0
28576,faydalıdır,faydalıdır,faydalıdır,0.0,0.0
9047,öten,ötən,ötən,0.0,1.0
16142,Derem,deyirəm,dərəm,3.0,4.0
33295,Üz,üz,üz,0.0,1.0
14532,qebullar,qəbullar,qəbullar,0.0,1.0
42059,məşğuliyyətlər,məşğuliyyətlər,məşğuliyyətlər,0.0,0.0
23618,VE,və,və,0.0,2.0
40459,baxinda,baxın da,baxinda,2.0,2.0
1301,bura,bura,bura,0.0,0.0
35533,danışacağıq,danışacağıq,danışacağıq,0.0,0.0
31659,yoxlamag,yoxlamaq,yoxlamaq,0.0,1.0
37880,səliqəli,səliqəli,səliqəli,0.0,0.0
3883,səbrlə,səbrlə,səbrlə,0.0,0.0
32555,deyirlərki,deyirlər ki,deyirlər ki,0.0,1.0
43988,anlayışım,anlayışım,anlayışım,0.0,0.0
43650,diqqəti,diqqəti,diqqəti,0.0,0.0
32345,cixardilib,çıxardılıb,çıxardılıb,0.0,4.0
38279,Sene,sənə,sənə,0.0,3.0
34769,gönderilib,göndərilib,göndərilib,0.0,1.0
35767,yardimci,yardımçı,yardımcı,1.0,3.0
30114,Evlenmek,evlənmək,evlənmək,0.0,3.0
30392,tanimiyan,tanımıyan,tanımayın,2.0,2.0
28971,kiwiynen,kişiylə,kiwiynen,4.0,4.0
2894,Ustunden,üstündən,üstündən,0.0,3.0
32258,atasiniz,atasınız,atasınız,0.0,2.0
34287,unitazın,unitazın,unitazın,0.0,0.0
4487,gibi,gibi,gibi,0.0,0.0
36193,atamı,atamı,atamı,0.0,0.0
8672,Toplularının,toplularının,toplularının,0.0,1.0
7063,hamimizin,hamımızın,hamımızın,0.0,3.0
10006,fəza,fəza,fəza,0.0,0.0
15832,bayrsm,bayram,bayırsım,3.0,1.0
20392,verəcəyəm,verəcəyəm,verəcəyəm,0.0,0.0
2924,Müdürüm,müdirim,Müdürüm,3.0,3.0
35666,ərazisi,ərazisi,ərazisi,0.0,0.0
12816,tələblər,tələblər,tələblər,0.0,0.0
4011,Zarafat,zarafat,Zarafat,1.0,1.0
24807,endi,endi,endi,0.0,0.0
38247,danışırsan,danışırsan,danışırsan,0.0,0.0
15673,cixsa,çıxsa,çıxsa,0.0,2.0
28967,birbank,birbank,birbank,0.0,0.0
29722,qadından,qadından,qadından,0.0,0.0
40792,zhmet,zəhmət,zəhmət,0.0,2.0
9164,tapmamışam,tapmamışam,tapmamışam,0.0,0.0
7119,bilirsinizmi,bilirsinizmi,bilirsinizmi,0.0,0.0
18457,hamidedi,hamı dedi,hamidedi,2.0,2.0
37271,fikirləşirəm,fikirləşirəm,fikirləşirəm,0.0,0.0
13725,artmaz,artmaz,artmaz,0.0,0.0
14140,çıxb,çıxıb,çıxıb,0.0,1.0
10509,ağlımdadı,ağlımdadı,ağlımdadır,1.0,0.0
23677,təsdiqləyir,təsdiqləyir,təsdiqləri,2.0,0.0
22743,tutmadime,tutmadım,tutmadime,2.0,2.0
37597,Türklər,türklər,Türklər,1.0,1.0
26221,unsiyet,ünsiyyət,unsiyet,3.0,3.0
21388,cavabaları,cavabları,cavabaları,1.0,1.0
8927,Bitdikdən,bitdikdən,bitdikdən,0.0,1.0
30456,xərci,xərci,xərci,0.0,0.0
4869,artırsanız,artırsanız,artırsanız,0.0,0.0
27867,kecicidi,keçiçidir,keçicidir,1.0,3.0
21176,50metrden,50 metrdən,50metrden,2.0,2.0
27789,ulduzlu,ulduzlu,ulduzlu,0.0,0.0
18944,qüvvededi,qüvvədədir,qüvvədədir,0.0,3.0
10735,demisən,demisən,demişən,1.0,0.0
36530,çağırış,çağırış,çağırış,0.0,0.0
2334,eləməli,eləməli,eləməli,0.0,0.0
44072,evlənsəydim,evlənsəydim,evlənsəydim,0.0,0.0
31278,sıralaması,sıralaması,sıralaması,0.0,0.0
12000,sözə,sözə,sözə,0.0,0.0
17390,gələrən,gələrəm,gələrən,1.0,1.0
30444,gizlədirlər,gizlədirlər,gizlədirlər,0.0,0.0
15560,qoshqulu,qoşqulu,qoşqulu,0.0,2.0
39613,Xan,Xan,Xan,0.0,0.0
20846,qurtaracağını,qurtaracağını,qurtaracağını,0.0,0.0
14634,fayllarda,fayllarda,fayllarda,0.0,0.0
9635,tesekurler,təşəkkürlər,təşəkkürlər,0.0,6.0
21036,isteyitem,istəyirəm,isteyitem,3.0,3.0
9694,bayramın,bayramın,bayramın,0.0,0.0
948,hay,hay,hay,0.0,0.0
11057,hesabı,hesabı,hesabı,0.0,0.0
6103,xəstəliyi,xəstəliyi,xəstəliyi,0.0,0.0
28883,bılerdımkı,bilərdim ki,bilərdim ki,0.0,5.0
10055,satılacaq,satılacaq,satılacaq,0.0,0.0
22962,birinizin,birinizin,birinizin,0.0,0.0
19778,axtaririq,axtarırıq,axtarırıq,0.0,2.0
11816,qrupla,qrupla,qrupla,0.0,0.0
30588,dozmekden,dözməkdən,dözməkdən,0.0,3.0
24005,salmisan,salmısan,salmisan,1.0,1.0
21710,Göstərilən,göstərilən,göstərilən,0.0,1.0
10575,zəngdə,zəngdə,zəngdə,0.0,0.0
24648,Bagisdiyin,Bağışlayın,Bagisdiyin,6.0,6.0
12028,hamisina,hamısına,hamısına,0.0,2.0
35403,lahiyesi,layihəsi,lahiyəsi,2.0,3.0
8598,Tmm,tamam,Tmm,3.0,3.0
18814,Eynen,eynen,eynən,1.0,1.0
27270,tayfa,tayfa,tayfa,0.0,0.0
6136,dusunursuz,düşünürsünüz,düşünürsüz,2.0,7.0
28280,oturdum,oturdum,oturdum,0.0,0.0
41877,depresiya,depressiya,depresiya,1.0,1.0
7239,Birin,birin,birin,0.0,1.0
12097,əvəzolunmaz,əvəz olunmaz,əvəzolunmaz,1.0,1.0
1974,Satıb,satıb,satıb,0.0,1.0
18909,Səhvi,səhvi,səhvi,0.0,1.0
23562,cümleler,cümlələr,cümlələr,0.0,2.0
33011,üçündu,üçündür,üçündür,0.0,2.0
3394,verməmişəm,verməmişəm,verməmişəm,0.0,0.0
11580,uwag,uşaq,uwag,2.0,2.0
29836,Berdelidi,Bərdəlidi,bərdəlidir,2.0,2.0
16710,Tag,tağ,Tag,2.0,2.0
23243,kecidi,keçidi,keçidir,1.0,1.0
10869,izliyib,izliyib,izliyib,0.0,0.0
27027,baglanma,bağlanma,bağlanma,0.0,1.0
42878,basdığı,basdığı,basdığı,0.0,0.0
21658,dönəcəkdin,dönəcəkdin,dönəcəkdin,0.0,0.0
27020,prqram,proqram,prqram,1.0,1.0
23530,cixardanin,çıxardanın,çıxardanın,0.0,3.0
42305,qetı,qəti,qəti,0.0,2.0
37167,sizsiz,sizsiz,sizsiz,0.0,0.0
10506,fikirleşmir,fikirləşmir,fikirləşmir,0.0,1.0
21260,yandıranı,yandıranı,yandıranı,0.0,0.0
25016,atsn,atsın,atsın,0.0,1.0
26419,istəməyən,istəməyən,istəməyən,0.0,0.0
4563,çıxarılıb,çıxarılıb,çıxarılıb,0.0,0.0
10257,tarixinə,tarixinə,tarixinə,0.0,0.0
35854,Linki,linki,linki,0.0,1.0
2886,oynuyur,oynayır,oynuyur,2.0,2.0
8384,tipleri,tipləri,tipləri,0.0,1.0
4679,Masallı,Masallı,Masallı,0.0,0.0
40417,Tülkü,tülkü,Tülkü,1.0,1.0
36479,surənlər,sürənlər,sürənlər,0.0,1.0
14054,yaxşılaşdırmaq,yaxşılaşdırmaq,yaxşılaşdırmaq,0.0,0.0
39191,müəllimlərin,müəllimlərin,müəllimlərin,0.0,0.0
12391,yazarda,yazarda,yazarda,0.0,0.0
21178,Satanlar,satanlar,satanlar,0.0,1.0
18590,yoxusa,yoxuşa,yoxusa,1.0,1.0
1804,qurmayacam,qurmayacağam,qurmayacam,2.0,2.0
14519,kechid,keçid,keçid,0.0,2.0
11101,aglamaqdan,ağlamaqdan,ağlamaqdan,0.0,1.0
5029,menu,menu,mənu,1.0,0.0
2229,dusunceli,düşüncəli,dusunceli,4.0,4.0
39606,atəşi,atəşi,atəşi,0.0,0.0
6691,qoyulur,qoyulur,qoyulur,0.0,0.0
32424,neşriyat,nəşriyyat,nəşriyyat,0.0,2.0
24307,mötərizənin,mötərəzinin,mötərizənin,2.0,2.0
27048,qiymətli,qiymətli,qiymətli,0.0,0.0
37866,fantaziyalarım,fantaziyalarım,fantaziyalarım,0.0,0.0
38367,neceyedi,neçəyədir,neçəyədir,0.0,4.0
4824,sonraki,sonraki,sonraki,0.0,0.0
35215,yuklemeliyem,yükləməliyəm,yükləməliyəm,0.0,4.0
44732,rənginə,rənginə,rənginə,0.0,0.0
36437,herekete,hərəkətə,hərəkətə,0.0,4.0
12051,elçin,Elçin,elçin,1.0,1.0
40172,Necenci,neçənci,necənci,1.0,3.0
106,saqqalına,saqqalına,saqqalına,0.0,0.0
7213,axdarış,axtarış,axtarış,0.0,1.0
40106,6dənə,6 dənə,6dənə,1.0,1.0
38427,Arxasında,arxasında,arxasında,0.0,1.0
43874,aydi,aydı,aydi,1.0,1.0
16754,sbhdan,sabahdan,sbhdan,2.0,2.0
37323,Şahmat,şahmat,Şahmat,1.0,1.0
40579,elimizde,əlimizdə,əlimizdə,0.0,2.0
35848,hezi,Həzi,həzi,1.0,2.0
12533,nəşriyatın,nəşriyyatın,nəşriyyatın,0.0,1.0
41591,Vaxtı,vaxtı,vaxtı,0.0,1.0
9201,birilerinden,birilərindən,birilərindən,0.0,2.0
22104,atsanız,atsanız,atsanız,0.0,0.0
9560,tapmasaz,tapmasaz,tapmasanız,2.0,0.0
8834,mağazalarından,mağazalarından,mağazalarından,0.0,0.0
44566,dayana,dayana,dayana,0.0,0.0
38046,kodlaşdıranda,kodlaşdıranda,kodlaşdıranda,0.0,0.0
35361,oxusaz,oxusanız,oxusanız,0.0,2.0
2736,çalişir,çalışır,çalışır,0.0,2.0
14479,1-də,1-də,1-də,0.0,0.0
8173,telebelere,tələbələrə,tələbələrə,0.0,5.0
37770,qulaqini,qulağını,qulağını,0.0,3.0
1618,səndə,sən də,səndə,1.0,1.0
37031,çalışıram,çalışıram,çalışıram,0.0,0.0
21833,qalmıyıb,qalmayıb,qalmayıb,0.0,1.0
22580,qabağımızda,qabağımızda,qabağımızda,0.0,0.0
37517,yadımda,yadımda,yadımda,0.0,0.0
2523,spritli,spirtli,spritli,2.0,2.0
33329,blər,bilər,bilər,0.0,1.0
19664,nəzarətçilərdə,nəzarətçilər də,nəzarətçilərdə,1.0,1.0
22622,sveteforun,svetaforun,sveteforun,1.0,1.0
20899,uzatmaga,uzatmağa,uzatmağa,0.0,1.0
12602,zəhmətolmasa,zəhmət olmasa,zəhmətolmasa,1.0,1.0
26920,Mercedes,Mercedes,Mercedes,0.0,0.0
44437,yukləyir,yükləyir,yükləyir,0.0,1.0
7561,biriz,biriniz,biriz,2.0,2.0
41040,cümləmizdən,cümləmizdən,cümləmizdən,0.0,0.0
28703,səmimiyik,səmimiyik,səmimiyik,0.0,0.0
19156,qalirdi,qalırdı,qalırdı,0.0,2.0
12540,hazırlıqlara,hazırlıqlara,hazırlıqlara,0.0,0.0
20443,isdedi,istədi,isdedi,2.0,2.0
16308,neqederdir,nə qədərdir,neqederdir,4.0,4.0
14807,satqısı,satqısı,satqısı,0.0,0.0
40922,çıxarılmış,çıxarılmış,çıxarılmış,0.0,0.0
11113,siqaret,xətrimi,siqaret,7.0,7.0
5926,uzaglawdiran,uzaqlaşdıran,uzaglawdiran,3.0,3.0
27291,adamlar,adamlar,adamlar,0.0,0.0
17087,deqiqlewdirmek,dəqiqləşdirmək,dəqiqləşdirmək,0.0,4.0
4140,hissedir,hissədir,hissədir,0.0,1.0
27585,Rusiyada,Rusiyada,Rusiyada,0.0,0.0
12220,Ezizovun,Əzizovun,Əzizovun,0.0,1.0
21923,çatmıyan,çatmayan,çatmıyan,1.0,1.0
20769,texnoloji,texnoloji,texnoloji,0.0,0.0
30430,yüzlərlə,yüzlərlə,yüzlərlə,0.0,0.0
37927,kompy,kompüter,kompy,4.0,4.0
40684,buraxıllş,buraxılış,buraxılış,0.0,1.0
7142,siləcək,siləcək,siləcək,0.0,0.0
4499,versində,versində,versində,0.0,0.0
15229,deqeye,dəqiqəyə,deqeye,5.0,5.0
41785,ürek,ürek,ürək,1.0,0.0
42128,qərarlaşdiraram,qərarlaşdıraram,qərarlaşdiraram,1.0,1.0
29178,yataq,yataq,yataq,0.0,0.0
19050,suaıllarınızı,suallarınızı,sualılarınızı,1.0,1.0
10833,yığışmır,yığışmır,yığışmır,0.0,0.0
26944,qəbirin,qəbirin,qəbirin,0.0,0.0
43857,görursən,görürsən,görürsən,0.0,1.0
10567,Həm,həm,həm,0.0,1.0
27741,Anasının,anasının,anasının,0.0,1.0
13153,Yoluxma,yoluxma,Yoluxma,1.0,1.0
25353,suallardı,suallardı,suallardır,1.0,0.0
29440,qoruyun,qoruyun,qoruyun,0.0,0.0
25608,saglamliq,sağlamlıq,saglamliq,2.0,2.0
27489,danişiqin,danışığın,danışıqın,1.0,4.0
4249,əzbər,əzbər,əzbər,0.0,0.0
17567,Mülkü,mülkü,Mülkü,1.0,1.0
21193,vesiqesin,vəsiqəsini,vəsiqəsin,1.0,3.0
28608,ərazilərdə,ərazilərdə,ərazilərdə,0.0,0.0
38079,küçük,küçük,küçük,0.0,0.0
36981,kompleksli,kompleksli,kompleksli,0.0,0.0
20312,berbaddi,bərbaddır,berbaddi,3.0,3.0
24152,qoyduz,qoydunuz,qoyduz,2.0,2.0
11930,həmfikirəm,həm fikirəm,həmfikirəm,1.0,1.0
28524,əbədi,əbədi,əbədi,0.0,0.0
8167,şekilleri,şəkilləri,şəkilləri,0.0,2.0
40370,doktoru,doktoru,doktoru,0.0,0.0
9498,Düşən,düşən,düşən,0.0,1.0
44487,gətirək,gətirək,gətirək,0.0,0.0
7749,artmasi,artması,artması,0.0,1.0
33331,Apellyasiyaya,apellyasiyaya,Apellyasiyaya,1.0,1.0
41183,elemelidi,eləməlidir,eləməlidir,0.0,3.0
5902,qurupumda,qrupumda,qurupumda,1.0,1.0
15296,Mənzilə,mənzilə,Mənzilə,1.0,1.0
24498,keçməmişəm,keçməmişəm,keçməmişəm,0.0,0.0
34385,dinləmələri,dinləmələri,dinləmələri,0.0,0.0
6430,qapali,qapalı,qapalı,0.0,1.0
26234,iwleyim,işləyim,işləyim,0.0,2.0
44469,qorxdugumu,qorxduğumu,qorxduğumu,0.0,1.0
21273,vurb,vurub,vurb,1.0,1.0
41662,razılaşır,razılaşır,razılaşır,0.0,0.0
23478,təkan,təkan,təkan,0.0,0.0
41191,müəllim,müəllim,müəllim,0.0,0.0
27650,Səhifəmizə,səhifəmizə,səhifəmizə,0.0,1.0
44624,ayrildiq,ayrıldıq,ayrıldıq,0.0,2.0
26328,itirməkvə,itirməkdə,itirməkvə,1.0,1.0
19337,sәhmlәrin,sәhmlәrin,sәhmlәrin,0.0,0.0
7106,ispan,ispan,ispan,0.0,0.0
25256,Elana,elana,Elana,1.0,1.0
14713,kolleci,kolleci,kolleci,0.0,0.0
30572,avtomatla,avtomatla,avtomatla,0.0,0.0
42818,allergiyam,allergiyam,allergiyam,0.0,0.0
12740,tapmağınıza,tapmağınız,tapmağınıza,1.0,1.0
30561,domaninantlıq,dominantlıq,domaninantlıq,2.0,2.0
32711,olmuyub,olmayıb,olmayıb,0.0,2.0
25465,göndərdilər,göndərdilər,göndərdilər,0.0,0.0
5921,biliyin,biliyin,biliyin,0.0,0.0
7870,keçməli,keçməli,keçməli,0.0,0.0
27973,açırdım,açırdım,açırdım,0.0,0.0
31590,İstəsən,istəsən,istəsən,0.0,1.0
4733,Atmayında,atmayında,atmayın da,1.0,1.0
34129,restorana,restorana,restorana,0.0,0.0
35790,sans,şans,sans,1.0,1.0
18943,pratakol,protokol,pratakol,2.0,2.0
23539,terminalla,terminalla,terminalla,0.0,0.0
40302,bilırsiniz,bilirsiniz,bilirsiniz,0.0,1.0
35156,PDFler,pdflər,pdf-lər,1.0,4.0
207,eminem,əminəm,əminəm,0.0,2.0
40020,qrupdandı,qrupdandır,qrupdandır,0.0,1.0
28120,yollardan,yollardan,yollardan,0.0,0.0
42073,bunları,bunları,bunları,0.0,0.0
31323,jurnalindan,jurnalından,jurnalından,0.0,1.0
43267,Aile,ailə,ailə,0.0,2.0
18211,gelerik,gələrik,gelerik,2.0,2.0
23271,şöbəsini,şöbəsini,şöbəsini,0.0,0.0
14974,müavinətlər,müavinətlər,müavinətlər,0.0,0.0
44723,orasını-burasını,orasını-burasını,orasını-burasını,0.0,0.0
7152,Fərzili,Fərzili,fərzili,1.0,0.0
35616,Şərti,şərti,şərti,0.0,1.0
9120,Nəşriyyat,nəşriyyat,nəşriyyat,0.0,1.0
2717,Tələbəyəm,tələbəyəm,tələbəyəm,0.0,1.0
34482,SABAH,sabah,səbah,1.0,5.0
33539,tanıdığnız,tanıdığınız,tanıdığnız,1.0,1.0
35893,düşdü,düşdü,düşdü,0.0,0.0
5506,paylaşıram,paylaşıram,paylaşıram,0.0,0.0
4826,TAM,tam,tam,0.0,3.0
33777,melumatdir,məlumatdır,məlumatdır,0.0,2.0
2741,seriallarda,seriallarda,seriallarda,0.0,0.0
14329,Onnan,ondan,ondan,0.0,2.0
2357,qara,qara,qara,0.0,0.0
4781,movzudu,mövzudu,mövzudur,1.0,1.0
585,Ölkəyə,ölkəyə,ölkəyə,0.0,1.0
10977,emrleri,əmrləri,emrleri,2.0,2.0
19316,gorun,görün,gorun,2.0,2.0
25330,yazağ,yazaq,yazaq,0.0,1.0
24506,dilin,dilin,dilin,0.0,0.0
27648,ederler,edərlər,edərlər,0.0,2.0
24565,lazimidir,lazımıdır,lazımdır,1.0,3.0
14086,həllini,həllini,həllini,0.0,0.0
3557,oğlanı,oğlanı,oğlanı,0.0,0.0
25734,kitabxanasında,kitabxanasında,kitabxanasında,0.0,0.0
18382,dersdir,dərsdir,dərsdir,0.0,1.0
41087,cıxır,çıxır,çıxır,0.0,1.0
35774,Bialogiya,biologiya,biologiya,0.0,2.0
11960,Ingilis,ingilis,ingilis,0.0,1.0
41746,ilahi,ilahi,ilahi,0.0,0.0
6175,Gördüyünüz,gördüyünüz,gördüyünüz,0.0,1.0
30350,100%,100%,100%,0.0,0.0
41219,bəzilərimiz,bəzilərimiz,bəzilərimiz,0.0,0.0
2207,ustalar,ustalar,ustalar,0.0,0.0
43751,evlenmesi,evlənməsi,evlənməsi,0.0,2.0
10342,Üzrlü,üzrlü,üzrlü,0.0,1.0
378,Hazirda,hazırda,hazırda,0.0,2.0
1533,hərəkətləri,hərəkətləri,hərəkətləri,0.0,0.0
30685,baqlamadim,bağlamadım,bağlamadım,0.0,2.0
8066,10-11ci,10-11-ci,10-11ci,1.0,1.0
934,mühərriyin,mühərrikin,mühərriyin,1.0,1.0
25543,qəbula,qəbula,qəbula,0.0,0.0
41101,Dərslə,dərslə,dərslə,0.0,1.0
19678,çıxıbb,çıxıb,çıxıb,0.0,1.0
33606,pdf,pdf,pdf,0.0,0.0
32242,nezeriyesi,nəzəriyyəsi,nəzəriyyəsi,0.0,4.0
28128,olsaydınız,olsaydınız,olsaydınız,0.0,0.0
15661,Piyadalar,piyadalar,piyadalar,0.0,1.0
2251,cevirmeyin,çevirməyin,cevirmeyin,2.0,2.0
6562,hazırladığım,hazırladığım,hazırladığım,0.0,0.0
7030,Pdflə,pdf-lə,pdf-lə,0.0,2.0
12012,dinləmədən,dinləmədən,dinləmədən,0.0,0.0
36066,yuxarıdırsa,yuxarıdırsa,yuxarıdırsa,0.0,0.0
16804,hazırlayın,hazırlayın,hazırlayın,0.0,0.0
20338,reqemnen,rəqəmlə,reqemnen,5.0,5.0
29401,model,model,model,0.0,0.0
30688,yuxu,yuxu,yuxu,0.0,0.0
6302,ayaqları,ayaqları,ayaqları,0.0,0.0
25342,paylaşımdır,paylaşımdır,paylaşımdır,0.0,0.0
42168,yazardı,yazardı,yazardı,0.0,0.0
13909,qatini,qatını,qatını,0.0,2.0
3909,Əsəbləşmə,əsəbləşmə,əsəbləşmə,0.0,1.0
36563,pisəm,pisəm,pisəm,0.0,0.0
4968,ordadı,ordadı,ordadır,1.0,0.0
10020,Huquq,hüquq,hüquq,0.0,2.0
13827,varydi,var idi,varydi,2.0,2.0
25263,zəjmət,zəhmət,zəjmət,1.0,1.0
22026,miqdarından,miqdarından,miqdarından,0.0,0.0
15223,Silmişəm,silmişəm,silmişəm,0.0,1.0
28095,ayırsın,ayırsın,ayırsın,0.0,0.0
19553,yzilib,yazılıb,yzilib,3.0,3.0
6662,almanlar,almanlar,almanlar,0.0,0.0
17468,körpüyə,körpüyə,körpüyə,0.0,0.0
37858,parkları,parkları,parkları,0.0,0.0
3031,yaşayar,yaşayar,yaşayar,0.0,0.0
13410,kodlar,kodlar,kodlar,0.0,0.0
38861,müəlimim,müəllimim,müəllimim,0.0,1.0
36412,açıq,açıq,açıq,0.0,0.0
29272,ölkəmizdə,ölkəmizdə,ölkəmizdə,0.0,0.0
12476,yükləyərəm,yükləyərəm,yükləyərəm,0.0,0.0
19630,750den,750-dən,750den,2.0,2.0
36224,adli,adlı,adıl,2.0,1.0
21678,Olarmı,olarmı,Olarmı,1.0,1.0
2866,məsləhətdir,məsləhətdir,məsləhətdir,0.0,0.0
36534,əsirliyində,əsirliyində,əsirliyində,0.0,0.0
1661,alekum,əleyküm,alekum,3.0,3.0
41895,fikirləşəcək,fikirləşəcək,fikirləşəcək,0.0,0.0
2521,yiyələnmək,yiyələnmək,yiyələnmək,0.0,0.0
37851,Real,real,Real,1.0,1.0
3462,vermir,vermir,vermir,0.0,0.0
41535,litrdən,litrdən,litrdən,0.0,0.0
37684,həyasızlıq,həyasızlıq,həyasızlıq,0.0,0.0
21713,Əziyyətindən,əziyyətindən,əziyyətindən,0.0,1.0
33781,saödan,sağdan,saödan,1.0,1.0
32144,inşəALLAH,inşAllah,inşəALLAH,5.0,5.0
9090,Nida,nida,Nida,1.0,1.0
43015,kursundan,kursundan,kursundan,0.0,0.0
34753,fenin,fənnin,fənin,1.0,2.0
29802,yaratdım,yaratdım,yaratdım,0.0,0.0
37055,məhərrəmlikdən,məhərrəmlikdən,məhərrəmlikdən,0.0,0.0
36582,əlimdən,əlimdən,əlimdən,0.0,0.0
23400,bölgənin,bölgənin,bölgənin,0.0,0.0
40284,Azarbaycan,Azərbaycan,Azarbaycan,1.0,1.0
4578,atardlzda,atardız da,atardlzda,2.0,2.0
